epoch,classification_accuracy,classification_loss,learning_rate,loss,reconstruction_loss,val_classification_accuracy,val_classification_loss,val_loss,val_reconstruction_loss
42,0.16522729396820068,0.0010000000474974513,0.27213054895401,0.6844761371612549,0.10690311342477798,0.138784721493721,1.9452451467514038,0.6796179413795471,1.8059560060501099
43,0.16478753089904785,0.0010000000474974513,0.27153870463371277,0.6836304068565369,0.10675067454576492,0.13794249296188354,3.0354135036468506,0.6855064034461975,2.8966267108917236
44,0.1641577035188675,0.0010000000474974513,0.270340234041214,0.6842857003211975,0.10618330538272858,0.14245650172233582,4.1912055015563965,0.6884732246398926,4.047554969787598
45,0.16441668570041656,0.0010000000474974513,0.2712939977645874,0.68539959192276,0.10687629133462906,0.1451616883277893,2.2444043159484863,0.6871028542518616,2.098653793334961
46,0.16368240118026733,0.0010000000474974513,0.26953428983688354,0.6849202513694763,0.10585226863622665,0.1700584590435028,0.4651752710342407,0.6826932430267334,0.2950698435306549
47,0.1638980358839035,0.0010000000474974513,0.2716353237628937,0.6873343586921692,0.10773708671331406,0.15468382835388184,0.4625420868396759,0.6790120005607605,0.30780601501464844
48,0.16329547762870789,0.0010000000474974513,0.2680683732032776,0.6830088496208191,0.10477282851934433,0.1421680599451065,3.6584935188293457,0.6597521305084229,3.5152904987335205
49,0.16287492215633392,0.0010000000474974513,0.2688407897949219,0.6836370229721069,0.10596628487110138,0.16443398594856262,1.8431740999221802,0.6669281125068665,1.6782630681991577
50,0.16306807100772858,0.0010000000474974513,0.26950377225875854,0.6842043399810791,0.10643469542264938,0.15709513425827026,0.9873403906822205,0.6620548367500305,0.8300284147262573
51,0.16253221035003662,0.0010000000474974513,0.2687387764453888,0.6847981810569763,0.10620502382516861,0.15151779353618622,5.998973369598389,0.6837490797042847,5.845717906951904
52,0.16246719658374786,0.0010000000474974513,0.26886793971061707,0.6845325827598572,0.10640012472867966,0.14510931074619293,4.620852470397949,0.6797584295272827,4.474425792694092
53,0.16181524097919464,0.0010000000474974513,0.26652461290359497,0.6848897337913513,0.1047094464302063,0.1468828320503235,9.199143409729004,0.6851310133934021,9.049513816833496
54,0.16196678578853607,0.0010000000474974513,0.26870712637901306,0.6852044463157654,0.10674066841602325,0.12736259400844574,12.3450288772583,0.6858214735984802,12.213993072509766
55,0.1612711250782013,0.0010000000474974513,0.26711565256118774,0.6823473572731018,0.10584461688995361,0.13308104872703552,1.6381268501281738,0.6849381327629089,1.5046298503875732
56,0.16165341436862946,0.0010000000474974513,0.26724931597709656,0.686907947063446,0.10559599846601486,0.12409740686416626,6.73956823348999,0.6902905106544495,6.613498210906982
57,0.16119185090065002,0.0010000000474974513,0.26745811104774475,0.6853482127189636,0.10626695305109024,0.14261454343795776,6.618954181671143,0.6725984215736389,6.474429607391357
58,0.16147318482398987,0.0010000000474974513,0.2671467959880829,0.683147668838501,0.10567326098680496,0.12771978974342346,3.2463369369506836,0.6772672533988953,3.1177163124084473
59,0.16123229265213013,0.0010000000474974513,0.26799970865249634,0.6856531500816345,0.10676755011081696,0.12759283185005188,7.385605335235596,0.6724801659584045,7.255853176116943
60,0.16118021309375763,0.0010000000474974513,0.2671589255332947,0.6844403147697449,0.10597951710224152,0.14804212749004364,3.4337499141693115,0.6844145655632019,3.28475284576416
61,0.1606142222881317,0.0010000000474974513,0.26598528027534485,0.6845393776893616,0.10537082701921463,0.14145943522453308,2.376262664794922,0.6610465049743652,2.234166383743286
62,0.16099236905574799,0.0010000000474974513,0.26649439334869385,0.6845487356185913,0.10550210624933243,0.12718383967876434,2.5012214183807373,0.6780151128768921,2.373359203338623
63,0.16010496020317078,0.0010000000474974513,0.2639082372188568,0.6826274394989014,0.10380348563194275,0.14411653578281403,0.9565404653549194,0.683718740940094,0.8122092485427856
64,0.1602647453546524,0.0010000000474974513,0.2672085165977478,0.6822294592857361,0.10694313049316406,0.15040162205696106,2.2952799797058105,0.6810694932937622,2.1442699432373047
65,0.16039136052131653,0.0010000000474974513,0.26529815793037415,0.6838063597679138,0.10490650683641434,0.13405530154705048,4.4453864097595215,0.6831705570220947,4.31006383895874
66,0.1601000726222992,0.0010000000474974513,0.2644898593425751,0.6810266971588135,0.10438939183950424,0.11204693466424942,5.883965015411377,0.6375778317451477,5.770206451416016
67,0.15969619154930115,0.0010000000474974513,0.2641586363315582,0.6846501231193542,0.10446283966302872,0.12839314341545105,8.258559226989746,0.6723739504814148,8.127727508544922
68,0.16000796854496002,0.0010000000474974513,0.26466280221939087,0.6829848885536194,0.10465513914823532,0.12457101047039032,4.492068767547607,0.6401970982551575,4.36620569229126
69,0.1591798961162567,0.0010000000474974513,0.2626003324985504,0.6817414164543152,0.10342148691415787,0.12916706502437592,5.182506561279297,0.6698204874992371,5.051833152770996
70,0.15958935022354126,0.0010000000474974513,0.26453733444213867,0.6863458156585693,0.10494785010814667,0.15248572826385498,0.7548264861106873,0.680734395980835,0.60219806432724
71,0.15928058326244354,0.0010000000474974513,0.26487967371940613,0.68440842628479,0.10559900850057602,0.11235394328832626,5.545244216918945,0.6803246736526489,5.431281566619873
72,0.15941095352172852,0.0010000000474974513,0.2640080749988556,0.6863299012184143,0.1045970544219017,0.12567336857318878,2.8779220581054688,0.6828702688217163,2.751447916030884
73,0.1587381511926651,0.0010000000474974513,0.2633948028087616,0.6856133341789246,0.10465540736913681,0.14527733623981476,3.0183703899383545,0.6861467957496643,2.872253894805908
74,0.1592382788658142,0.0010000000474974513,0.262838214635849,0.6817336678504944,0.10360001027584076,0.13055744767189026,1.7260010242462158,0.6834972500801086,1.5950005054473877
75,0.1589943915605545,0.0010000000474974513,0.2628534436225891,0.6845950484275818,0.10385853052139282,0.10937884449958801,1.9013006687164307,0.6864980459213257,1.7914233207702637
76,0.158574178814888,0.0010000000474974513,0.26245632767677307,0.6833562254905701,0.1038818359375,0.15286749601364136,2.6087522506713867,0.6796894073486328,2.455169677734375
77,0.15847037732601166,0.0010000000474974513,0.26142480969429016,0.6826122403144836,0.10295405983924866,0.15977729856967926,0.6742860078811646,0.6802868843078613,0.5143837928771973
78,0.15823256969451904,0.0010000000474974513,0.2602333128452301,0.682465672492981,0.10199929028749466,0.1427239030599594,1.0443789958953857,0.6745492219924927,0.9014204144477844
79,0.15866389870643616,0.0010000000474974513,0.26239854097366333,0.6845048069953918,0.10373388230800629,0.12199588119983673,4.377992630004883,0.6819164752960205,4.254740238189697
80,0.15786977112293243,0.0010000000474974513,0.26367631554603577,0.6836367249488831,0.10580603778362274,0.12101828306913376,3.7504489421844482,0.6828774213790894,3.628369092941284
81,0.15788190066814423,0.0010000000474974513,0.2608502507209778,0.6831282377243042,0.10296838730573654,0.1271660476922989,4.163989543914795,0.6749865412712097,4.035625457763672
82,0.15841054916381836,0.0010000000474974513,0.26099681854248047,0.6849793791770935,0.1025860384106636,0.11618364602327347,1.0218409299850464,0.6786676645278931,0.905422568321228
83,0.15828193724155426,0.0010000000474974513,0.26190808415412903,0.6853779554367065,0.103627048432827,0.16700756549835205,0.7540671229362488,0.6652907729148865,0.5869289040565491
84,0.15755054354667664,0.0010000000474974513,0.26159077882766724,0.6850581169128418,0.10404001176357269,0.17357388138771057,0.40472331643104553,0.6599007844924927,0.23111560940742493
85,0.1574101448059082,0.0010000000474974513,0.2597392201423645,0.6832916140556335,0.10232860594987869,0.18419764935970306,1.1359981298446655,0.6386375427246094,0.9515525102615356
86,0.15706223249435425,0.0010000000474974513,0.26040253043174744,0.6861339807510376,0.10334083437919617,0.12368183583021164,4.619993686676025,0.6789615750312805,4.494981288909912
87,0.156899094581604,0.0010000000474974513,0.2591305077075958,0.6825296878814697,0.10223105549812317,0.13807718455791473,6.350714683532715,0.6843401789665222,6.210782527923584
88,0.1575578898191452,0.0010000000474974513,0.26084598898887634,0.6845965385437012,0.1032889187335968,0.1267366111278534,8.108976364135742,0.6799986362457275,7.979860782623291
89,0.15728995203971863,0.0010000000474974513,0.2595442235469818,0.6852250695228577,0.10225477814674377,0.13781538605690002,6.234610080718994,0.6770269274711609,6.094987392425537
90,0.1566847860813141,0.0010000000474974513,0.2598709166049957,0.6839128136634827,0.10318507254123688,0.1305224746465683,8.943227767944336,0.6737916469573975,8.810067176818848
91,0.15736596286296844,0.0010000000474974513,0.26052945852279663,0.6848302483558655,0.10316254943609238,0.124361552298069,8.807426452636719,0.6787880659103394,8.68045425415039
92,0.15682244300842285,0.0010000000474974513,0.26025259494781494,0.6820172667503357,0.10343126952648163,0.13817337155342102,4.49492883682251,0.6776449680328369,4.355480194091797
93,0.15685619413852692,0.0010000000474974513,0.2601054608821869,0.6866820454597473,0.10325007885694504,0.10253274440765381,5.5271406173706055,0.6777170300483704,5.423004150390625
94,0.1572769731283188,0.0010000000474974513,0.26006048917770386,0.6851453185081482,0.10278405994176865,0.16594161093235016,0.550588071346283,0.673266589641571,0.38456225395202637
95,0.15637178719043732,0.0010000000474974513,0.2582249641418457,0.684583842754364,0.10185186564922333,0.1559465080499649,2.4202942848205566,0.6790133714675903,2.263692855834961
96,0.1567513793706894,0.0010000000474974513,0.259426087141037,0.6849589943885803,0.10267508029937744,0.14387600123882294,5.916335582733154,0.6769089102745056,5.770739555358887
97,0.1564949005842209,0.0010000000474974513,0.2581052780151367,0.683716356754303,0.10160902142524719,0.12449795007705688,2.947528839111328,0.6796004176139832,2.8222157955169678
98,0.15613853931427002,0.0010000000474974513,0.2587338984012604,0.6844216585159302,0.10259466618299484,0.1606452614068985,0.4541848301887512,0.6746313571929932,0.2934921085834503
99,0.15618985891342163,0.0010000000474974513,0.258931428194046,0.68529212474823,0.10273988544940948,0.12288937717676163,4.219047546386719,0.6763955950737,4.094947338104248
100,0.1558639258146286,0.0010000000474974513,0.2571299374103546,0.6840814352035522,0.1012658029794693,0.10726937651634216,3.7294557094573975,0.6831121444702148,3.6211297512054443
101,0.15531466901302338,0.0010000000474974513,0.2578931152820587,0.6835381984710693,0.10257869958877563,0.13588814437389374,1.1046656370162964,0.6809259057044983,0.968527615070343
102,0.15570110082626343,0.0010000000474974513,0.25821664929389954,0.6852602362632751,0.10251540690660477,0.11916319280862808,11.816390037536621,0.6804426908493042,11.693694114685059
103,0.15545333921909332,0.0010000000474974513,0.25783801078796387,0.6849035024642944,0.10238499939441681,0.1272415965795517,4.376700401306152,0.6811223030090332,4.248195171356201
104,0.15568891167640686,0.0010000000474974513,0.25720441341400146,0.685437023639679,0.10151524841785431,0.14870716631412506,1.0832196474075317,0.6823740601539612,0.9342628121376038
105,0.15546132624149323,0.0010000000474974513,0.25749289989471436,0.6849392056465149,0.10203183442354202,0.12409412860870361,9.457612991333008,0.6827897429466248,9.330726623535156
106,0.15582935512065887,0.0010000000474974513,0.25812578201293945,0.685512363910675,0.1022958904504776,0.11172089725732803,3.9900777339935303,0.6855881214141846,3.877223253250122
107,0.1552201211452484,0.0010000000474974513,0.25782325863838196,0.6832173466682434,0.10260400921106339,0.1309906244277954,6.876659870147705,0.6847506165504456,6.743648052215576
108,0.1552318036556244,0.0010000000474974513,0.25803902745246887,0.6846131682395935,0.10280691832304001,0.1603390872478485,0.32390788197517395,0.6746206283569336,0.16355620324611664
109,0.15569226443767548,0.0010000000474974513,0.25672534108161926,0.6851067543029785,0.10103285312652588,0.13139930367469788,2.0570836067199707,0.674292266368866,1.9251378774642944
110,0.1550355851650238,0.0010000000474974513,0.25574183464050293,0.6855310797691345,0.10070672631263733,0.11955656856298447,2.223795175552368,0.6356136798858643,2.103640556335449
111,0.15505173802375793,0.0010000000474974513,0.25609061121940613,0.6858688592910767,0.10103921592235565,0.1438504308462143,0.604212760925293,0.6738390922546387,0.46025192737579346
112,0.1552707999944687,0.0010000000474974513,0.2581118941307068,0.6828129291534424,0.1028415858745575,0.16170404851436615,0.39976659417152405,0.6801716089248657,0.23802080750465393
113,0.15498332679271698,0.0010000000474974513,0.25871387124061584,0.6866225004196167,0.10373041778802872,0.12479012459516525,0.8525048494338989,0.6772947907447815,0.7275336384773254
114,0.15519502758979797,0.0010000000474974513,0.2596064507961273,0.6865311861038208,0.10441192984580994,0.11706303060054779,4.178587913513184,0.6798076629638672,4.060324192047119
115,0.15488532185554504,0.0010000000474974513,0.25817248225212097,0.6862513422966003,0.10328758507966995,0.11399007588624954,2.354353189468384,0.6523531675338745,2.23972225189209
116,0.15513885021209717,0.0010000000474974513,0.2590193748474121,0.6853553652763367,0.1038803681731224,0.12332502007484436,0.42625465989112854,0.6799527406692505,0.30287760496139526
117,0.15444415807724,0.0010000000474974513,0.2563899755477905,0.6875601410865784,0.10194544494152069,0.1270238608121872,6.297056198120117,0.6839706301689148,6.168187618255615
118,0.15451151132583618,0.0010000000474974513,0.2560644745826721,0.6848982572555542,0.10155324637889862,0.13305389881134033,1.0424373149871826,0.678199291229248,0.9091541767120361
119,0.1548505425453186,0.0010000000474974513,0.2572011649608612,0.6855258941650391,0.10235051810741425,0.14062952995300293,0.7979864478111267,0.6467382907867432,0.6572023034095764
120,0.15476545691490173,0.0010000000474974513,0.25788483023643494,0.6874343156814575,0.10311947762966156,0.12820309400558472,2.8362832069396973,0.6800499558448792,2.707293748855591
121,0.15431515872478485,0.0010000000474974513,0.2575293481349945,0.6863280534744263,0.10321561992168427,0.132329061627388,6.520162582397461,0.6838789582252502,6.385929107666016
122,0.15394367277622223,0.0010000000474974513,0.25627458095550537,0.6866104602813721,0.1023298129439354,0.15674687922000885,0.3351215124130249,0.6796254515647888,0.17836196720600128
123,0.15409372746944427,0.0010000000474974513,0.25727149844169617,0.687170147895813,0.10317892581224442,0.1106552854180336,14.753186225891113,0.6823354959487915,14.638121604919434
124,0.15469099581241608,0.0010000000474974513,0.2577921152114868,0.6859964728355408,0.10310011357069016,0.18118496239185333,0.40230152010917664,0.6743069887161255,0.22108259797096252
125,0.15411904454231262,0.0010000000474974513,0.256308913230896,0.6860085725784302,0.10218946635723114,0.17579519748687744,0.5480028390884399,0.6559393405914307,0.37213194370269775
126,0.15358978509902954,0.0010000000474974513,0.25461456179618835,0.6859139800071716,0.10102520138025284,0.12879817187786102,0.6285920739173889,0.6786957383155823,0.4996876120567322
127,0.15389220416545868,0.0010000000474974513,0.2559494972229004,0.6854002475738525,0.10205742716789246,0.1336713582277298,1.3716050386428833,0.6836032867431641,1.2375932931900024
128,0.15388889610767365,0.0010000000474974513,0.2560068666934967,0.6856392621994019,0.10211864858865738,0.121240995824337,0.8291429281234741,0.668166995048523,0.7077239155769348
129,0.15340201556682587,0.0010000000474974513,0.255480021238327,0.685884416103363,0.1020781472325325,0.12175405025482178,1.598853349685669,0.6701969504356384,1.4766945838928223
130,0.15372106432914734,0.0010000000474974513,0.25458285212516785,0.6852914094924927,0.10086125135421753,0.1334930956363678,1.0313732624053955,0.6743969321250916,0.8976495265960693
131,0.1533084213733673,0.0010000000474974513,0.255951851606369,0.6870423555374146,0.10264302790164948,0.14096616208553314,1.6892316341400146,0.6690905094146729,1.5478274822235107
132,0.1532050222158432,0.0010000000474974513,0.25471368432044983,0.6860109567642212,0.10150858759880066,0.14109717309474945,1.226819396018982,0.6800576448440552,1.085418939590454
133,0.1532599776983261,0.0010000000474974513,0.2551402151584625,0.686319887638092,0.10188028216362,0.13076172769069672,2.0953705310821533,0.6834503412246704,1.9640462398529053
134,0.15330670773983002,0.0010000000474974513,0.25476664304733276,0.6860266923904419,0.10145969688892365,0.12453053891658783,3.1889214515686035,0.6845864057540894,3.0634818077087402
135,0.15329575538635254,0.0010000000474974513,0.25545406341552734,0.6848938465118408,0.10215786099433899,0.13413752615451813,0.6077895760536194,0.6816282272338867,0.47354334592819214
136,0.15354116261005402,0.0010000000474974513,0.2559873163700104,0.6862884759902954,0.10244619846343994,0.14416128396987915,2.11031436920166,0.6834184527397156,1.9655883312225342
137,0.15301230549812317,0.0010000000474974513,0.2553732693195343,0.6863672137260437,0.10236090421676636,0.13589410483837128,0.42120271921157837,0.6816915273666382,0.2852557301521301
138,0.1524898260831833,0.0010000000474974513,0.2542201578617096,0.6854966878890991,0.10173021256923676,0.14858141541481018,1.9890910387039185,0.6842300295829773,1.8399831056594849
139,0.1533643901348114,0.0010000000474974513,0.25532689690589905,0.6858711838722229,0.10196197032928467,0.14295694231987,0.32839706540107727,0.6786046624183655,0.18542027473449707
140,0.15304221212863922,0.0010000000474974513,0.2553413510322571,0.6848453283309937,0.10229793190956116,0.1472356617450714,0.7611405849456787,0.6726905107498169,0.6137513518333435
141,0.15284743905067444,0.0010000000474974513,0.2541615664958954,0.6869736313819885,0.10131371766328812,0.13700781762599945,0.5315970778465271,0.660080075263977,0.3944983184337616
142,0.15302430093288422,0.0010000000474974513,0.254935085773468,0.6847133040428162,0.10191088914871216,0.1360761523246765,0.5216621160507202,0.6806557774543762,0.3855038583278656
143,0.15224617719650269,0.0010000000474974513,0.2548863887786865,0.6853235363960266,0.10264009237289429,0.14003080129623413,0.5077821016311646,0.6753619313240051,0.3676709234714508
144,0.15256330370903015,0.0010000000474974513,0.25397688150405884,0.6855412721633911,0.10141289979219437,0.15355642139911652,0.838230550289154,0.6868492364883423,0.6845086812973022
145,0.1526612639427185,0.0010000000474974513,0.2540537118911743,0.6848937273025513,0.10139281302690506,0.1612626314163208,0.31481504440307617,0.6796079277992249,0.1535460650920868
146,0.1526390016078949,0.0010000000474974513,0.2549324333667755,0.6864629983901978,0.1022932305932045,0.1449187844991684,0.352897971868515,0.6831965446472168,0.20795275270938873
147,0.15251225233078003,0.0010000000474974513,0.2547576427459717,0.6860939264297485,0.10224631428718567,0.15656177699565887,0.28649240732192993,0.6429351568222046,0.12992672622203827
148,0.1522035002708435,0.0010000000474974513,0.2535395920276642,0.6854893565177917,0.10133557766675949,0.1463615745306015,2.5978469848632812,0.683517575263977,2.450775623321533
149,0.15230950713157654,0.0010000000474974513,0.2558346092700958,0.6859010457992554,0.10352444648742676,0.14885300397872925,0.3039619028568268,0.679720401763916,0.1550968736410141
150,0.15220999717712402,0.0010000000474974513,0.2540723383426666,0.6858285069465637,0.10186294466257095,0.14407405257225037,1.7293001413345337,0.6808416247367859,1.5847784280776978
151,0.15239909291267395,0.0010000000474974513,0.2536294460296631,0.6859480142593384,0.10123022645711899,0.14210568368434906,1.0359749794006348,0.6765899658203125,0.8936375379562378
152,0.15200857818126678,0.0010000000474974513,0.25465989112854004,0.6859486699104309,0.10265175253152847,0.12983311712741852,0.5701515078544617,0.6618543267250061,0.44022229313850403
153,0.1522408276796341,0.0010000000474974513,0.25408077239990234,0.6864672303199768,0.10184047371149063,0.1642664670944214,0.28654226660728455,0.6789448261260986,0.12227021902799606
154,0.15223391354084015,0.0010000000474974513,0.25418245792388916,0.6852685213088989,0.10194870084524155,0.1398138552904129,0.29734089970588684,0.675123929977417,0.15751273930072784
155,0.1516202837228775,0.0010000000474974513,0.2534077763557434,0.6859995126724243,0.10178734362125397,0.13970209658145905,1.6077755689620972,0.651955246925354,1.4676706790924072
156,0.15196628868579865,0.0010000000474974513,0.2531513273715973,0.6863959431648254,0.10118578374385834,0.1453593671321869,0.3004175126552582,0.6852505207061768,0.15504589676856995
157,0.15161016583442688,0.0010000000474974513,0.25361981987953186,0.6862277984619141,0.10201047360897064,0.19513602554798126,0.3030381500720978,0.6553425788879395,0.1079048216342926
158,0.15189950168132782,0.0010000000474974513,0.25373193621635437,0.6873939633369446,0.10183299332857132,0.14609302580356598,0.31854522228240967,0.674863338470459,0.17243283987045288
159,0.15159350633621216,0.0010000000474974513,0.2528257369995117,0.6834056973457336,0.10123316943645477,0.1402575522661209,0.26423412561416626,0.6773152351379395,0.12397599965333939
160,0.1515388786792755,0.0010000000474974513,0.25346705317497253,0.6849692463874817,0.10192763805389404,0.15893994271755219,0.27368268370628357,0.6670321226119995,0.11473952233791351
161,0.15158383548259735,0.0010000000474974513,0.2527528405189514,0.6856766939163208,0.101169653236866,0.14659053087234497,0.8373381495475769,0.6476184725761414,0.6905723810195923
162,0.15200914442539215,0.0010000000474974513,0.25398990511894226,0.6863533854484558,0.10198189318180084,0.1441042572259903,0.8187261819839478,0.6804501414299011,0.674453616142273
163,0.15153445303440094,0.0010000000474974513,0.25502270460128784,0.6868905425071716,0.10348843038082123,0.13234466314315796,0.2366403192281723,0.6811203360557556,0.10430163145065308
164,0.15204644203186035,0.0010000000474974513,0.2545699179172516,0.6874173879623413,0.10252352058887482,0.13101431727409363,4.393497467041016,0.661987841129303,4.261222839355469
165,0.1507800966501236,0.0010000000474974513,0.25314921140670776,0.6849156618118286,0.10236947983503342,0.1401471197605133,0.469253808259964,0.6781008243560791,0.3290483057498932
166,0.15151819586753845,0.0010000000474974513,0.25327420234680176,0.6839632987976074,0.10175632685422897,0.1241178885102272,0.606856644153595,0.6775347590446472,0.4826275408267975
167,0.15151630342006683,0.0010000000474974513,0.2537030875682831,0.6851272583007812,0.1021861732006073,0.12192277610301971,4.127487659454346,0.6833599805831909,4.004387855529785
168,0.1508248746395111,0.0010000000474974513,0.2521517872810364,0.6842994093894958,0.10132652521133423,0.12940172851085663,0.7466920614242554,0.6791949272155762,0.6171401739120483
169,0.15306180715560913,0.0010000000474974513,0.25483596324920654,0.6852260231971741,0.1017727330327034,0.11546698212623596,0.41258883476257324,0.6509586572647095,0.29707130789756775
170,0.15110953152179718,0.0010000000474974513,0.25231871008872986,0.6852289438247681,0.10120875388383865,0.1297536939382553,0.3582569360733032,0.681312620639801,0.22847342491149902
171,0.1514330953359604,0.0010000000474974513,0.25376763939857483,0.6862344145774841,0.10233363509178162,0.13113389909267426,0.31380969285964966,0.6699039936065674,0.18265844881534576
172,0.1532595157623291,0.0010000000474974513,0.255606085062027,0.6865494847297668,0.10234707593917847,0.10594236850738525,0.888822078704834,0.6881409287452698,0.7826851606369019
173,0.1515471190214157,0.0010000000474974513,0.25173360109329224,0.6859742999076843,0.1001863181591034,0.13592906296253204,0.29702964425086975,0.6811538934707642,0.16108731925487518
174,0.1515152007341385,0.0010000000474974513,0.2528166174888611,0.6855108141899109,0.10130199790000916,0.13477490842342377,0.8414356708526611,0.6817062497138977,0.7064786553382874
175,0.1504988819360733,0.0010000000474974513,0.25242018699645996,0.686449408531189,0.10191980749368668,0.138197124004364,0.5014703869819641,0.6520084738731384,0.36319971084594727
176,0.15135468542575836,0.0010000000474974513,0.25506964325904846,0.6873483657836914,0.10371584445238113,0.13115546107292175,0.47959232330322266,0.6711776852607727,0.3483695387840271
177,0.1503182053565979,0.0010000000474974513,0.2521497905254364,0.6869734525680542,0.10183170437812805,0.1831684410572052,0.4297965466976166,0.6765213012695312,0.24659110605716705
178,0.15049782395362854,0.0010000000474974513,0.25162816047668457,0.6854270100593567,0.10112933814525604,0.14817728102207184,0.2852536141872406,0.6449839472770691,0.13707324862480164
179,0.15155896544456482,0.0010000000474974513,0.25465136766433716,0.6859889030456543,0.10309363901615143,0.17810741066932678,0.36696115136146545,0.6777440309524536,0.1888258159160614
180,0.15054214000701904,0.0010000000474974513,0.25334423780441284,0.6871590614318848,0.10280158370733261,0.12074345350265503,3.087508201599121,0.6804050803184509,2.9659008979797363
181,0.15116791427135468,0.0010000000474974513,0.25265398621559143,0.6863957643508911,0.1014866828918457,0.16175618767738342,0.408757746219635,0.6845019459724426,0.2469577193260193
182,0.15094514191150665,0.0010000000474974513,0.2523502707481384,0.6851518750190735,0.10140437632799149,0.15738147497177124,0.6493439674377441,0.6735556125640869,0.4918432831764221
183,0.15033914148807526,0.0010000000474974513,0.25269815325737,0.6873342990875244,0.1023578867316246,0.1727796345949173,2.236292839050293,0.6586611866950989,2.0629165172576904
184,0.15046533942222595,0.0010000000474974513,0.2530168294906616,0.6861475706100464,0.10255113244056702,0.12306070327758789,2.261767625808716,0.650551438331604,2.1380910873413086
185,0.15039898455142975,0.0010000000474974513,0.2523919939994812,0.6871320009231567,0.1019921526312828,0.1162923127412796,0.4533790051937103,0.6618947982788086,0.3370247185230255
186,0.15050123631954193,0.0010000000474974513,0.2530158758163452,0.6867866516113281,0.10251469165086746,0.1483345329761505,0.26541975140571594,0.6783033609390259,0.11708278208971024
187,0.15049734711647034,0.0010000000474974513,0.25196608901023865,0.6872924566268921,0.10146871954202652,0.13835297524929047,0.26932135224342346,0.6818858981132507,0.13096356391906738
188,0.15049825608730316,0.0010000000474974513,0.2525032162666321,0.6858395934104919,0.10200481116771698,0.1416604220867157,0.2672226130962372,0.6487066149711609,0.1255667507648468
189,0.15037901699543,0.0010000000474974513,0.2527505159378052,0.6859437227249146,0.10237102210521698,0.14801399409770966,0.4322313368320465,0.6723281741142273,0.28416913747787476
190,0.1506844311952591,0.0010000000474974513,0.25380417704582214,0.6866061687469482,0.10311923176050186,0.1542046070098877,0.7052969336509705,0.679926335811615,0.5509600639343262
191,0.15033167600631714,0.0010000000474974513,0.2518105208873749,0.6860139966011047,0.10147923231124878,0.1556689441204071,0.8849043846130371,0.6515806317329407,0.7290480732917786
192,0.15005198121070862,0.0010000000474974513,0.25182873010635376,0.6867501139640808,0.10177534073591232,0.14884795248508453,0.2911044955253601,0.6600400805473328,0.14224380254745483
193,0.1498602032661438,0.0010000000474974513,0.25107264518737793,0.6843082308769226,0.10121296346187592,0.1528903692960739,0.2708403468132019,0.5234784483909607,0.11795306205749512
194,0.149872824549675,0.0010000000474974513,0.2522215247154236,0.6855711340904236,0.10234922170639038,0.14640091359615326,0.7719718813896179,0.66004478931427,0.625410795211792
195,0.15008066594600677,0.0010000000474974513,0.25323522090911865,0.6870181560516357,0.1031554639339447,0.1882525533437729,0.3584575057029724,0.682029664516449,0.17017164826393127
196,0.14976809918880463,0.0010000000474974513,0.2518054246902466,0.6855387687683105,0.1020374521613121,0.15922053158283234,0.25290045142173767,0.6671580076217651,0.0936862975358963
197,0.15026050806045532,0.0010000000474974513,0.2534763216972351,0.6843557953834534,0.10321538895368576,0.18094299733638763,0.31802302598953247,0.6544686555862427,0.13706310093402863
198,0.14999569952487946,0.0010000000474974513,0.25101539492607117,0.6850922107696533,0.10101953148841858,0.14089691638946533,0.486663818359375,0.679575502872467,0.34570541977882385
199,0.1494961827993393,0.0010000000474974513,0.25207018852233887,0.6850404739379883,0.1025727316737175,0.1447145938873291,0.3891361951828003,0.6815919876098633,0.244390606880188
